SRR10507660|k141_53655_10	nanU|nanU_140524_bv	49.4	522	234	10	13	515	5	515	3.2e-127	457.6
SRR10507666|k141_5690_6	nanU|nanU_329186_bv	70.8	558	162	1	1	558	1	557	2.7e-244	846.7
SRR10507659|k141_38583_35	SIAE|SIAE_14671_refseq	83.6	440	71	1	70	509	10	448	3.0e-225	783.5
SRR10507654|k141_69886_27	nanU|nanU_460596_bv	43.8	491	268	6	2	485	1	490	3.2e-108	394.4
SRR10507654|k141_27316_3	nanU|nanU_428403_bv	69.7	492	149	0	3	494	4	495	6.2e-208	725.7
SRR10507665|k141_57414_10	nanU|nanU_140524_bv	49.4	522	234	10	13	515	5	515	3.2e-127	457.6
SRR10507654|k141_90765_29	nagB|nagB_9212_bv	100.0	263	0	0	1	263	1	263	8.7e-153	541.6
SRR10507666|k141_870_93	nanU|nanU_42577_bv	77.5	537	119	2	1	537	2	536	1.6e-249	864.0
SRR10507660|k141_22279_21	nanU|nanU_554903_bv	53.7	534	232	6	12	534	14	543	1.3e-166	588.6
SRR10507657|k141_43039_93	nanU|nanU_500862_bv	41.0	522	284	13	16	523	18	529	1.4e-96	355.9
SRR10507655|k141_52804_2	nanU|nanU_521714_bv	98.9	459	5	0	101	559	1	459	1.5e-279	963.8
SRR10507659|k141_15426_4	nanU|nanU_326952_bv	69.6	553	153	3	1	545	47	592	2.9e-227	790.0
SRR10507656|k141_103450_4	nanU|nanU_326952_bv	69.6	553	153	3	1	545	47	592	2.9e-227	790.0
SRR10507655|k141_55506_11	nanU|nanU_326952_bv	69.6	553	153	3	1	545	47	592	2.9e-227	790.0
SRR10507666|k141_870_12	nanU|nanU_444739_bv	99.8	474	1	0	31	504	1	474	1.4e-284	980.3
SRR10507655|k141_37099_6	SIAE|SIAE_45345_bv	48.4	548	107	1	92	639	1	372	2.9e-141	504.6
SRR10507656|k141_6918_60	nanU|nanU_592890_bv	99.8	484	1	0	1	484	1	484	1.1e-286	987.3
SRR10507656|k141_98347_5	nanU|nanU_517737_bv	45.4	454	232	9	8	456	1	443	3.6e-93	344.4
SRR10507659|k141_10529_42	nanU|nanU_298447_bv	98.2	544	10	0	1	544	1	544	0.0e+00	1124.4
SRR10507666|k141_612_42	nanU|nanU_298447_bv	98.2	544	10	0	1	544	1	544	0.0e+00	1124.4
SRR10507657|k141_23247_62	nanU|nanU_298447_bv	98.2	544	10	0	1	544	1	544	0.0e+00	1124.4
SRR10507666|k141_26199_6	nanU|nanU_517737_bv	45.4	454	232	9	8	456	1	443	3.6e-93	344.4
SRR10507666|k141_40091_32	siaQ|siaQ_3733_bv	100.0	160	0	0	1	160	1	160	9.6e-86	318.2
SRR10507661|k141_10104_71	satD|WP_436072170.1	40.5	262	147	4	1	253	5	266	5.1e-39	164.1
SRR10507660|k141_40245_14	nanU|nanU_592890_bv	99.6	484	2	0	1	484	1	484	3.2e-286	985.7
SRR10507661|k141_25001_34	siaP|siaP_129413_bv	47.3	256	134	1	31	285	18	273	3.8e-61	237.3
SRR10507656|k141_9170_58	nanU|nanU_140524_bv	49.2	522	235	10	13	515	5	515	1.2e-126	455.7
SRR10507661|k141_14765_6	nagA|nagA_88277_bv	100.0	382	0	0	1	382	1	382	4.3e-225	782.3
SRR10507663|k141_71_76	satD|WP_227924124.1	44.6	258	142	1	4	261	12	268	3.2e-61	237.7
SRR10507661|k141_12448_27	satD|MBW4095910.1	45.1	257	134	3	5	256	7	261	2.0e-58	228.4
SRR10507661|k141_20902_22	nanE|nanE_26011_bv	100.0	227	0	0	1	227	1	227	2.0e-121	437.2
SRR10507662|k141_40785_1	satD|WP_081170876.1	50.2	231	110	3	1	230	51	277	1.1e-55	219.2
SRR10507663|k141_15683_42	nanK|nanK_1618_bv	40.0	315	176	6	6	318	5	308	9.3e-48	193.0
SRR10507663|k141_14750_20	siaQ|siaQ_327815_bv	54.5	154	67	3	5	157	9	160	3.1e-36	153.7
SRR10507661|k141_25001_32	siaT|siaT_43096_uniprot	100.0	431	0	0	1	431	1	431	2.3e-219	763.5
SRR10507663|k141_4602_5	nanE|nanE_21173_bv	100.0	229	0	0	1	229	2	230	7.2e-127	455.3
SRR10507663|k141_2018_67	nanE|nanE_26011_bv	100.0	227	0	0	1	227	1	227	2.0e-121	437.2
SRR10507661|k141_9745_46	nagB|nagB_190441_bv	100.0	233	0	0	1	233	22	254	3.9e-128	459.5
SRR10507661|k141_10409_38	nanK|nanK_1618_bv	40.0	315	176	6	6	318	5	308	9.3e-48	193.0
SRR10507663|k141_14750_19	siaP|siaP_129413_bv	46.9	256	135	1	88	342	18	273	1.3e-60	235.7
SRR10507663|k141_9088_44	satD|MBW4095910.1	45.1	257	134	3	5	256	7	261	2.0e-58	228.4
SRR10507663|k141_53_40	satD|WP_436072170.1	40.5	262	147	4	1	253	5	266	5.1e-39	164.1
SRR10507663|k141_14750_21	siaT|siaT_43096_uniprot	100.0	431	0	0	1	431	1	431	2.3e-219	763.5
SRR10507663|k141_4446_4	kpsM|kpsM_209_bv	42.5	266	146	2	10	268	12	277	4.4e-59	230.3
SRR10507663|k141_331_8	nagA|nagA_88277_bv	100.0	382	0	0	1	382	1	382	4.3e-225	782.3
SRR10507662|k141_7438_1	nagB|nagB_125115_bv	99.2	126	1	0	3	128	2	127	7.4e-65	248.4
SRR10507663|k141_9621_8	nanK|nanK_19549_bv	99.6	234	1	0	1	234	1	234	6.4e-128	459.1
SRR10507661|k141_25001_33	siaQ|siaQ_327815_bv	53.9	154	68	3	5	157	9	160	3.4e-35	150.2
SRR10507661|k141_16962_65	satD|WP_227924124.1	44.6	258	142	1	4	261	12	268	3.2e-61	237.7
SRR10507656|k141_106844_92	nanU|nanU_142022_bv	42.8	491	263	8	10	496	8	484	2.3e-101	371.7
SRR10507663|k141_5963_45	nagB|nagB_190441_bv	100.0	233	0	0	1	233	22	254	3.9e-128	459.5
SRR10507662|k141_14346_1	siaP|siaP_129413_bv	48.1	210	109	0	23	232	18	227	3.2e-50	200.7
SRR10507663|k141_7482_2	nanK|nanK_30939_bv	98.3	234	4	0	1	234	1	234	9.5e-132	471.9
SRR10507661|k141_10280_52	nanK|nanK_30939_bv	98.3	234	4	0	1	234	1	234	9.5e-132	471.9
SRR10507662|k141_50820_2	kpsM|kpsM_209_bv	42.6	223	121	2	10	225	12	234	1.1e-47	192.2
SRR10507655|k141_26940_16	nanU|nanU_563802_bv	96.4	525	19	0	1	525	1	525	0.0e+00	1077.8
SRR10507663|k141_14466_3	satD|WP_069102428.1	50.0	234	113	2	24	254	37	269	7.5e-60	233.0
SRR10507658|k141_1068_14	nanU|nanU_477395_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.0
SRR10507662|k141_6688_2	siaM|siaM_455336_bv	99.3	137	1	0	1	137	3	139	2.7e-65	250.0
SRR10507654|k141_76898_39	nanU|nanU_304918_bv	41.8	579	306	15	4	572	9	566	7.3e-104	380.2
SRR10507661|k141_90_3	satD|WP_069102428.1	50.0	234	113	2	24	254	37	269	7.5e-60	233.0
SRR10507666|k141_28584_56	nanU|nanU_477395_bv	99.3	577	4	0	12	588	1	577	0.0e+00	1209.1
SRR10507661|k141_24511_8	nanK|nanK_19549_bv	99.6	234	1	0	1	234	1	234	6.4e-128	459.1
SRR10507666|k141_51493_1	satD|WP_081170876.1	50.6	239	113	3	8	245	43	277	1.7e-58	228.4
SRR10507661|k141_8823_2	siaT|siaT_46236_uniprot	100.0	53	0	0	1	53	22	74	3.1e-20	99.0
SRR10507658|k141_24740_13	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507658|k141_8009_80	SIAE|SIAE_4825_bv	100.0	480	0	0	1	480	1	480	3.3e-291	1002.3
SRR10507666|k141_39936_43	kpsD|kpsD_13595_bv	54.9	830	341	6	1	830	1	797	6.3e-258	892.5
SRR10507658|k141_28685_61	nanU|nanU_601173_bv	99.3	562	4	0	1	562	12	573	0.0e+00	1151.3
SRR10507659|k141_4412_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1148.3
SRR10507665|k141_33493_39	kpsD|kpsD_13595_bv	55.1	830	340	6	1	830	1	797	6.3e-258	892.5
SRR10507658|k141_34639_40	SIAE|SIAE_307_bv	100.0	687	0	0	1	687	1	687	0.0e+00	1437.6
SRR10507659|k141_32317_15	nanU|nanU_230315_bv	99.8	510	1	0	4	513	18	527	7.1e-308	1057.7
SRR10507660|k141_31578_39	kpsD|kpsD_13595_bv	55.1	830	340	6	1	830	1	797	6.3e-258	892.5
SRR10507656|k141_109851_43	kpsD|kpsD_13595_bv	54.9	830	341	6	1	830	1	797	6.3e-258	892.5
SRR10507656|k141_32052_42	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507666|k141_33141_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1148.3
SRR10507665|k141_27370_147	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507656|k141_106292_74	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507666|k141_27022_26	nanU|nanU_230315_bv	99.8	510	1	0	4	513	18	527	7.1e-308	1057.7
SRR10507655|k141_33561_30	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507654|k141_49817_24	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507660|k141_22822_147	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507658|k141_34639_44	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507656|k141_20405_9	nanU|nanU_601173_bv	99.3	562	4	0	1	562	12	573	0.0e+00	1151.3
SRR10507659|k141_1503_85	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507665|k141_27370_65	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507666|k141_10600_40	nanU|nanU_186766_bv	98.4	516	8	0	1	516	4	519	8.1e-304	1044.3
SRR10507662|k141_3051_1	nanE|nanE_14396_bv	98.6	71	1	0	1	71	1	71	4.6e-32	138.7
SRR10507660|k141_22822_65	nanU|nanU_230315_bv	100.0	510	0	0	4	513	18	527	8.3e-309	1060.8
SRR10507666|k141_475_85	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507658|k141_33230_22	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507659|k141_42772_26	kpsD|kpsD_13595_bv	54.9	830	341	6	1	830	1	797	6.3e-258	892.5
SRR10507660|k141_6438_55	nanU|nanU_477395_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.0
SRR10507659|k141_1503_93	nanU|nanU_497957_bv	75.7	486	117	1	11	496	2	486	2.4e-220	766.9
SRR10507665|k141_7615_55	nanU|nanU_477395_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.0
SRR10507662|k141_23948_4	siaM|siaM_124661_bv	100.0	426	0	0	1	426	1	426	1.2e-228	794.3
SRR10507666|k141_8503_105	SIAE|SIAE_19013_uniprot	98.9	357	4	0	4	360	1	357	1.6e-208	727.6
SRR10507653|k141_89476_4	SIAE|SIAE_19013_uniprot	98.6	357	5	0	4	360	1	357	3.7e-208	726.5
SRR10507662|k141_39783_73	nanU|nanU_617188_bv	40.3	566	292	13	9	559	2	536	5.2e-104	380.9
SRR10507658|k141_28685_39	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	5.3e-59	230.3
SRR10507655|k141_9277_60	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507658|k141_19626_43	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507658|k141_1068_33	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507656|k141_110671_94	nanM|nanM_3259_bv	42.4	363	193	6	44	406	6	352	2.6e-71	271.6
SRR10507662|k141_2188_4	nanU|nanU_575713_bv	40.9	614	314	17	7	601	2	585	2.3e-116	421.8
SRR10507662|k141_2443_25	nanU|nanU_302020_bv	40.3	575	301	17	21	586	6	547	5.7e-104	380.6
SRR10507653|k141_55382_2	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507658|k141_34639_37	nanM|nanM_3259_bv	42.4	363	193	6	44	406	6	352	2.6e-71	271.6
SRR10507655|k141_87380_3	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507665|k141_35839_38	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507653|k141_56089_1	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1150.2
SRR10507659|k141_123017_12	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507659|k141_123017_5	nanM|nanM_3259_bv	42.4	363	193	6	44	406	6	352	2.6e-71	271.6
SRR10507653|k141_4079_57	nanU|nanU_253799_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.4
SRR10507660|k141_6661_50	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507666|k141_16965_146	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507655|k141_92494_14	nanU|nanU_477395_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.0
SRR10507666|k141_45943_10	nanM|nanM_3259_bv	42.4	363	193	6	44	406	6	352	2.6e-71	271.6
SRR10507662|k141_52176_44	neuA|neuA_17279_uniprot	100.0	223	0	0	1	223	1	223	4.8e-128	459.1
SRR10507656|k141_43828_26	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507660|k141_6769_31	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507655|k141_5_27	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507659|k141_42601_146	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507653|k141_24914_36	nanU|nanU_574902_bv	99.6	500	2	0	1	500	2	501	1.7e-298	1026.5
SRR10507665|k141_27370_139	nanU|nanU_497957_bv	75.9	486	116	1	11	496	2	486	1.1e-220	768.1
SRR10507662|k141_44732_7	nanT|nanT_7043_bv	99.5	397	2	0	89	485	1	397	3.5e-224	779.6
SRR10507658|k141_23688_19	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507665|k141_58388_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1150.2
SRR10507655|k141_54869_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1150.2
SRR10507653|k141_124405_12	nanU|nanU_230315_bv	99.8	510	1	0	4	513	18	527	1.6e-307	1056.6
SRR10507658|k141_34639_136	nagA|nagA_707_bv	100.0	387	0	0	1	387	1	387	7.4e-225	781.6
SRR10507660|k141_22822_139	nanU|nanU_497957_bv	75.9	486	116	1	11	496	2	486	1.1e-220	768.1
SRR10507654|k141_20732_25	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507654|k141_7681_77	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507660|k141_54615_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1150.2
SRR10507660|k141_9918_80	nanU|nanU_69728_bv	99.2	516	4	0	1	516	1	516	5.1e-306	1051.6
SRR10507666|k141_475_93	nanU|nanU_497957_bv	75.7	486	117	1	11	496	2	486	2.4e-220	766.9
SRR10507657|k141_28833_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1150.2
SRR10507655|k141_31969_64	nanU|nanU_497957_bv	75.9	486	116	1	11	496	2	486	1.1e-220	768.1
SRR10507659|k141_54308_13	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507665|k141_43666_44	nanU|nanU_71571_bv	44.1	675	356	13	1	667	1	662	6.7e-157	556.6
SRR10507656|k141_78724_3	nanU|nanU_522316_bv	98.9	268	3	0	1	268	102	369	1.7e-151	537.3
SRR10507660|k141_31039_36	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507665|k141_17418_16	nanU|nanU_124334_bv	56.7	550	223	7	23	562	9	553	2.0e-175	617.8
SRR10507655|k141_9478_85	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507653|k141_62621_35	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507666|k141_22049_6	nanU|nanU_124334_bv	56.7	550	223	7	23	562	9	553	2.0e-175	617.8
SRR10507654|k141_25307_67	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507654|k141_87461_18	nanU|nanU_253799_bv	99.7	577	2	0	12	588	1	577	0.0e+00	1211.1
SRR10507657|k141_10002_46	nanU|nanU_124334_bv	56.7	550	223	7	23	562	9	553	2.0e-175	617.8
SRR10507659|k141_17592_3	SIAE|SIAE_626_uniprot	100.0	474	0	0	1	474	7	480	2.2e-287	989.6
SRR10507655|k141_76549_24	kpsD|kpsD_1302_bv	54.7	830	343	5	1	830	1	797	1.4e-257	891.3
SRR10507662|k141_2487_4	siaP|siaP_225879_bv	47.2	362	185	4	1	359	1	359	4.6e-91	337.0
SRR10507666|k141_13492_2	nanU|nanU_318479_bv	71.4	511	138	3	16	518	7	517	2.6e-226	786.9
SRR10507665|k141_33370_55	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507666|k141_45943_17	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
